,id,created_at,text,favorite_count,retweet_count,reply_count,hashtags
162,9.15E+17,02/10/17 08:44,Officers are on the ground in #Mcr city centre this morning ready for another day policing the #CPC17 as part of\xe2\x80\xa6 https://t.co/ielsQj5rxi',27,7,47,"[{'text': 'Mcr', 'indices': [30, 34]}, {'text': 'CPC17', 'indices': [95, 101]}]"
163,9.15E+17,02/10/17 08:12,@WatchtowerPhoto Thanks for those kind words and nice pics',1,0,44,[]
164,9.15E+17,02/10/17 07:47,"@lifeshareuk Also @Lifeshareuk Sat/Sun 7-9am at Charter St Ragged School, 142 Dantzic St, Mcr M4 4DN. Pls spread the word to those in need.'",2,4,41,[]
165,9.15E+17,02/10/17 07:41,"GMP supports @lifeshareuk tackling homelessness, exploitation &amp; poverty, Mon-Fri 10-5pm, 1st floor 27 Houldsworth St, NQ #streetVulnerable'",6,6,59,"[{'text': 'streetVulnerable', 'indices': [125, 142]}]"
166,9.15E+17,02/10/17 06:51,@AhlalHadeeth Still being investigated by our colleagues at @gmpcheetham',0,0,37,[]
167,9.15E+17,01/10/17 19:44,"@AhlalHadeeth Insp S - just off our patch, but will check in the morning when back in, if get the chance'",0,0,45,[]
168,9.15E+17,01/10/17 19:42,@pinkmonkeygin @DailyMirror Being investigated by our colleagues @gmpsalford as a public order crime',0,0,53,[]
169,9.15E+17,01/10/17 17:32,"@Jashuan @martinmoscrop Insp S - As I heard repeatedly this afternoon - ""Whose streets?...""'",1,0,48,[]
170,9.15E+17,01/10/17 16:18,"@Jashuan Insp S - Its challenging to facilitate a large peaceful protest, but minimise disruption to others. Most w\xe2\x80\xa6 https://t.co/XlEgZgFvQf'",15,1,52,[]
171,9.15E+17,01/10/17 16:14,"@rfowler4589 Insp S - we had a few extra pairs of hands today to help us out, but thanks for that!'",7,0,36,[]
172,9.15E+17,01/10/17 16:13,@Dammit_Zangief You are very welcome - hope you enjoyed your day out in Manchester',1,0,45,[]
173,9.15E+17,01/10/17 15:42,"Thanks to all who protested peacefully this afternoon, and the understanding of others who were disrupted\xe2\x80\xa6 https://t.co/Wj62IDm0gm'",98,20,32,[]
174,9.14E+17,01/10/17 10:33,"Missing a Range Rover Sport? 3 parking tickets on windscreen, parked in suspended parking bay. Lifted by\xe2\x80\xa6 https://t.co/h32Yf1z7Sv'",72,32,41,[]
175,9.14E+17,01/10/17 10:15,"@njmcfc1894 Insp S - we're doing normal engagement + enforcement. Nothing more, nothing less. I've seen loads on st\xe2\x80\xa6 https://t.co/jGsOoLc3E9""",0,0,61,[]
176,9.14E+17,01/10/17 10:10,"@no1AlFielding Insp S - Sorry, officer tasked yesterday to view cctv got tied up with murder scene. Will try again today but busy with demos'",2,0,52,[]
177,9.14E+17,01/10/17 10:05,"@AzureValley @GlobalYawning Insp S - seems entirely sensible to ask If they have tried complaining directly, prior to police contact?'",0,0,50,[]
178,9.14E+17,01/10/17 08:39,"2 demonstrations today with road closures - see @OfficialTfGM link for details of routes, closures + timings https://t.co/814hXdXPwv'",5,9,40,[]
179,9.14E+17,01/10/17 05:54,CPS guidelines on hate crime: https://t.co/yVuga6paaz',6,5,44,[]
180,9.14E+17,01/10/17 05:48,"@JimKerr1973 @gmpolice CPS definition of hate crime attached, if that helps: https://t.co/pgl9ALFRJ7'",2,0,39,[]
181,9.14E+17,01/10/17 05:47,"@JimKerr1973 @gmpolice Insp S - Article suggests dealt with as substantive criminal offences (malicious comms, hara\xe2\x80\xa6 https://t.co/jyGTKbIg9f'",0,0,50,[]
182,9.14E+17,30/09/17 22:27,@rosskempsell @GMPSalford @Allan_Lunn Senior GMP cop has been clear on this. MEN report: https://t.co/6cTwmaDHE6',1,0,57,[]
183,9.14E+17,30/09/17 22:10,"@leighdynamo1 @HappytobeTommy @UKLabour Insp S - We were very stretched last night; 3 stabbings in city centre, one\xe2\x80\xa6 https://t.co/kwrEHV5Wde'",3,1,52,[]
184,9.14E+17,30/09/17 22:08,@HappytobeTommy @UKLabour Insp S - being investigated as public order crime. CPS definition of hate crime attached: https://t.co/NvqL0UWaIK',1,0,43,[]
185,9.14E+17,30/09/17 22:02,@frank_fisher Insp S - 2015 footage I think? Very different set up this year',1,0,55,[]
186,9.14E+17,30/09/17 21:58,@AzureValley Have you looked at the TV licensing complaint link online? https://t.co/ypqjDtveyH',0,0,53,[]
187,9.14E+17,30/09/17 21:36,@AndyEMorrison @MattHancock Insp S - Footage from 2015 I think? Very different set up this year',1,0,58,[]
188,9.14E+17,30/09/17 21:20,@j_l_marsden @ConferenceCP Insp S - Spitting on someone can be a public order crime + assault. If evidence + arrest\xe2\x80\xa6 https://t.co/EMZHzj5R0A',3,0,45,[]
189,9.14E+17,30/09/17 21:09,"@KayleighGhent @KayleighGhent Insp S - after conference I will update the 'scores on the doors' and publicise""",1,0,38,[]
190,9.14E+17,30/09/17 21:07,@barrycamtweets Being investigated as S5 Public Order Act offence',2,0,49,[]
191,9.14E+17,30/09/17 21:05,Update on John Dalton St stabbings which left one man dead + another in hospital with serious injuries. MEN report: https://t.co/CHKknGQ5Vo',2,2,53,[]
192,9.14E+17,30/09/17 20:59,"GMP statement regarding offensive 'Hang the Tories' banner in Salford today:  https://t.co/Fgc33M22CN https://t.co/oIeQABablv""",50,20,65,[]
193,9.14E+17,30/09/17 20:52,"@PaulBro88525104 @LouiseMo94 @MrLukeGeorge Insp S - @GMPSalford investigating. I'm replying to direct questions to\xe2\x80\xa6 https://t.co/LeyTcUBo1I""",0,0,49,[]
194,9.14E+17,30/09/17 20:46,@rosskempsell Insp S - Doing best to respond to direct questions to our Twitter on this; but situations rarely clea\xe2\x80\xa6 https://t.co/BvjGLBKuND',2,0,54,[]
195,9.14E+17,30/09/17 20:43,@rosskempsell Insp S - clearly a public order crime. Not sure if hate crime; CPS definition suggests not? https://t.co/DG8DBd0amF',0,2,49,[]
196,9.14E+17,30/09/17 20:12,"@GrumpyCockneys @AndyBurnhamGM @GrumpyCockneys Insp S - it's been a long day; dealing with community issues followi\xe2\x80\xa6 https://t.co/qZMo3S3Soj""",1,0,71,[]
197,9.14E+17,30/09/17 20:08,@rosskempsell @GMPSalford @Daedalus6 Insp S - not sure if fits with hate crime? See Truvision link for definition: https://t.co/JouJD0LfuJ',7,5,63,[]
198,9.14E+17,30/09/17 20:06,"@Greek_Phil @Mike_Fabricant @Greek_Phil Insp S  - Guvnor? I'm not in the Met any more. It's 'Boss' up here!""",1,0,47,[]
199,9.14E+17,30/09/17 20:01,@GrumpyCockneys @AndyBurnhamGM Insp S - I replied twice and removed one. MEN article makes it clear we are investig\xe2\x80\xa6 https://t.co/2V5lDgrVw8',0,0,48,[]
200,9.14E+17,30/09/17 19:51,"@Greek_Phil @Mike_Fabricant Insp S - I replied twice, so deleted one. MEN article makes it clear it's being investi\xe2\x80\xa6 https://t.co/In2dFBCh8v""",0,1,49,[]
201,9.14E+17,30/09/17 19:47,"@Greek_Phil @Greek_Phil Ins@Greek_Philp S - I replied twice to same people, so deleted one - check again - reply should still be on there?'",1,0,51,[]
202,9.14E+17,30/09/17 19:40,@rosskempsell It is being recorded and investigated as a public order crime by our colleagues in @GMPSalford',34,12,44,[]
203,9.14E+17,30/09/17 19:38,@WikiGuido It is being recorded and investigated as a public order crime by our colleagues in @GMPSalford',4,1,50,[]
204,9.14E+17,30/09/17 19:36,@dearaunty It is being recorded and investigated as a public order crime by our colleagues in @GMPSalford',1,0,43,[]
205,9.14E+17,30/09/17 19:36,@casuallady69 @Alichat66 It is being recorded and investigated as a public order crime by our colleagues in @GMPSalford',6,1,39,[]
206,9.14E+17,30/09/17 19:34,@_JamesTClark It is being recorded and investigated as a public order crime by our colleagues in @GMPSalford',1,0,58,[]
207,9.14E+17,30/09/17 19:33,@taylorkwinship @AndyBurnhamGM @Mike_Fabricant @taylorkwinship It is being recorded and investigated as a public or\xe2\x80\xa6 https://t.co/HRA5NTsyhD',3,0,56,[]
208,9.14E+17,30/09/17 19:32,@brex52951945 @OfficialTfGM It is being recorded and investigated as a public order crime by our colleagues in @GMPSalford',2,1,44,[]
209,9.14E+17,30/09/17 19:31,@Mike_Fabricant @patrick_kidd @gmpolice @WMPolice It is being recorded and investigated as a public order crime by\xe2\x80\xa6 https://t.co/XMaHmsdIT4',3,0,62,[]
210,9.14E+17,30/09/17 19:27,@pgsaunders @patrick_kidd @Mike_Fabricant We are told our colleagues at @GMPSalford quickly removed the articles',2,0,48,[]
211,9.14E+17,30/09/17 19:24,"RT @LGBTfdn: It's raining again in #Manchester \xe2\x98\x94 \xe2\x98\x94 but our @LGBTfdn_Angels are still #volunteering 9pm-3am joined by @village_haven 11pm-5a\xe2\x80\xa6""",0,19,47,"[{'text': 'Manchester', 'indices': [35, 46]}, {'text': 'volunteering', 'indices': [85, 98]}]"
212,9.14E+17,30/09/17 19:21,@KayleighGhent This ITV report is typical of the work we are doing under #OpMandera - https://t.co/CBWD85CIby',0,0,40,"[{'text': 'OpMandera', 'indices': [73, 83]}]"
213,9.14E+17,30/09/17 19:19,@brex52951945 @OfficialTfGM @brex52951945 Insp S - missed your Tweet earlier as out &amp; about on police work. Coffee\xe2\x80\xa6 https://t.co/ogwHqPJr1D',0,0,49,[]
214,9.14E+17,30/09/17 19:13,"@taylorkwinship @AndyBurnhamGM @Mike_Fabricant Insp S - We're told our colleagues at @GMPSalford swiftly removed it""",2,0,48,[]
215,9.14E+17,30/09/17 19:11,@chrismid259 @gmpolice @gmptraffic @MENnewsdesk Road closure info on this @OfficialTfGM link: https://t.co/1vZ0P66gZA',0,0,50,[]
216,9.14E+17,30/09/17 19:05,"@brex52951945 @OfficialTfGM ...catching 'real criminals' as well""",0,0,54,[]
217,9.14E+17,30/09/17 19:04,"@brex52951945 @OfficialTfGM Insp S - we have obligation to facilitate peaceful protest, but try to balance against\xe2\x80\xa6 https://t.co/JzvR3T10gQ'",0,0,59,[]
218,9.14E+17,30/09/17 19:02,@jodavidson65 Insp S - A) because of new tram lines B) hoping will not merge as time gap between both processions',0,0,53,[]
219,9.14E+17,30/09/17 19:01,"@Jane744 Insp S - difficult to get agreement on routes, especially with new tram lines. Hopefully not merging, as s\xe2\x80\xa6 https://t.co/qoYlebHjpE'",0,0,59,[]
220,9.14E+17,30/09/17 18:42,@Coffee4Craig need more blankets &amp; sleeping bags if anyone can help #streetVulnerable https://t.co/WH7oetN7Bo',3,9,60,"[{'text': 'streetVulnerable', 'indices': [72, 89]}]"
221,9.14E+17,30/09/17 18:16,@KayleighGhent Search twitter #OpMandera',0,0,20,"[{'text': 'OpMandera', 'indices': [30, 40]}]"
222,9.14E+17,30/09/17 18:15,@KayleighGhent Search twitter #OpMandera',0,0,46,"[{'text': 'OpMandera', 'indices': [30, 40]}]"
223,9.14E+17,30/09/17 16:36,"2 demos on Sunday with road closures - see updated @OfficialTfGM link for details of routes, closures + timings https://t.co/XqUFOkkFSw'",0,2,55,[]
224,9.14E+17,30/09/17 15:37,John Dalton St now reopened',5,7,38,[]
225,9.14E+17,30/09/17 14:58,. https://t.co/EUa8LbhdQR',19,6,40,[]
226,9.14E+17,30/09/17 14:33,We will keep trying our best. Thanks for the positive feedback https://t.co/xgkeO8977X',20,5,52,[]
227,9.14E+17,30/09/17 13:29,Needs all agencies working together as complex issues #streetVulnerable https://t.co/q3ohF79yiS',9,5,45,"[{'text': 'streetVulnerable', 'indices': [54, 71]}]"
228,9.14E+17,30/09/17 12:38,2 demonstrations/processions in city centre on Sunday. See map as will involve some congestion + road closures\xe2\x80\xa6 https://t.co/yWYMLS7VbU',7,25,32,[]
229,9.14E+17,30/09/17 11:45,@muppetmoment insp S - Thank you for those kinds words and that support',2,0,59,[]
230,9.14E+17,30/09/17 10:58,"@ElviraMental31 Sorry, we are unable to give any more info at this early stage'",0,0,41,[]
231,9.14E+17,30/09/17 09:43,@TurdMountain Pretty much all of John Dalton + South King St. MEN vid from scene might help? https://t.co/0ENiN9eYph',2,6,53,[]
232,9.14E+17,30/09/17 09:32,Police are appealing for information after a man wearing a dress robbed a shop in Hulme https://t.co/0rN7JPMdTG',10,17,54,[]
233,9.14E+17,30/09/17 08:54,Update - road remains closed after fatal stabbing. GMP update + witness appeal: https://t.co/WU3JRt6aGf',6,5,65,[]
234,9.14E+17,30/09/17 08:27,Police have rescued a 3-year-old girl from a river after she was dropped from a bridge  https://t.co/NCJb6xnq4n',75,35,51,[]
235,9.14E+17,30/09/17 08:22,"@_ruby @MissLaura_xx We've just posted an update with witness appeal""",1,0,56,[]
236,9.14E+17,30/09/17 08:15,Police appeal for witnesses after man is killed in large fight near Deansgate https://t.co/zLrY31Lg95',1,15,61,[]
237,9.14E+17,30/09/17 08:03,"@jacquicotter Thank you...you have a great weekend, whatever you are up to'",0,0,45,[]
238,9.14E+17,30/09/17 06:18,@barkerjoe_ Yes',0,0,33,[]
239,9.14E+17,30/09/17 05:58,"@FayNorthcott Insp S - I'm sorry you couldn't get through""",0,0,51,[]
240,9.14E+17,30/09/17 05:57,"RT @village_haven: WE NEED VOLUNTEERS - Team Players, Passionate about the LGBT community?\xf0\x9f\x8c\x88 \n@canalstmancs @SerenitySec @GMPCityCentre @LGB\xe2\x80\xa6'",0,25,63,[]
241,9.14E+17,30/09/17 05:55,@_ruby Serious assault - updates later',0,0,35,[]
242,9.14E+17,30/09/17 05:53,ROAD CLOSURE - John Dalton St is closed due to a police incident',3,10,60,[]
243,9.14E+17,29/09/17 18:42,"@VeronicaMcnicol You'll welcome, nice to have some positive feedback.""",0,0,49,[]
244,9.14E+17,29/09/17 13:46,"Police clear 3 drug den camps in a week. Reality, all have accom.  Spoils it for genuine r/sleepers - Details on FB  https://t.co/57tY567Seg'",14,9,50,[]
245,9.14E+17,29/09/17 10:37,"2 demonstrations/processions in the city centre on Sunday. See map, as will involve congestion + road closures\xe2\x80\xa6 https://t.co/xDsf8pHihs'",6,8,46,[]
246,9.14E+17,29/09/17 06:21,"RT @gmptraffic: Vehicle stopped &amp; seized no tax on Portland Street, driver from Liverpool, long walk back. @GMPCityCentre https://t.co/piAL\xe2\x80\xa6'",0,4,60,[]
247,9.14E+17,29/09/17 05:14,"@RevPaulCA @Coffee4Craig @RevPaulCA C4C shares with Centrepoint, 52 Oldham St, drop off Mon-Fri 10am to 12:30pm, th\xe2\x80\xa6 https://t.co/kTyN2biy13'",2,1,64,[]
248,9.13E+17,28/09/17 20:01,Give the impression you\xe2\x80\x99re home by using a light-timer. Burglars are less likely to target a home that looks occupi\xe2\x80\xa6 https://t.co/jYwlG1KOsH',9,0,65,[]
249,9.13E+17,28/09/17 19:43,@RevPaulCA @Coffee4Craig 7pm to 9pm Mon to Fri. Sat/Sun 3pm to 9pm. Will find out about a daytime drop off and get back to you.',1,0,40,[]
250,9.13E+17,28/09/17 19:19,"@Coffee4Craig @njmcfc1894 Yes, in doorway of the vacant watch shop. Might be at soup kitchen. Advised not to leave\xe2\x80\xa6 https://t.co/DIZ0DkrkGc'",4,0,57,[]
251,9.13E+17,28/09/17 19:11,@Coffee4Craig @njmcfc1894 Officers dedicted to homelessness visited them early this morning whilst on patrol to see\xe2\x80\xa6 https://t.co/92xJyC4duL',8,1,46,[]
252,9.13E+17,28/09/17 18:37,"@Coffee4Craig @njmcfc1894 Insp S - your vision of us rounding up the 'homeless', like the child snatcher in Chitty\xe2\x80\xa6 https://t.co/s7FyutRwTD""",7,0,40,[]
253,9.13E+17,28/09/17 18:27,"@Coffee4Craig @njmcfc1894 Insp S - I could look you right in the eyes and tell you we're doing nothing different wi\xe2\x80\xa6 https://t.co/L3pnZgLHcD""",6,0,53,[]
254,9.13E+17,28/09/17 18:22,@Coffee4Craig Thanks for invite. Will try &amp; pop round whenever we can.',2,0,49,[]
255,9.13E+17,28/09/17 18:11,@Coffee4Craig More details on our FB page https://t.co/S2RCJQ64v7',5,3,57,[]
256,9.13E+17,28/09/17 17:45,Colleagues from @GMPtraffic &amp; @NWmwaypolice continue their enforcement work on our pet hate - the M602 westbound https://t.co/T9YHoy5jQD',9,0,67,[]
257,9.13E+17,28/09/17 16:49,Make it harder for burglars and keep your home well lit with a light-timer when you go out #AlarmsLocksLights https://t.co/l4flHSIwDs',4,4,60,"[{'text': 'AlarmsLocksLights', 'indices': [91, 109]}]"
258,9.13E+17,28/09/17 16:37,"Here's Ch Supt John O'Hare talking about #OpProtector as the Conservative Party Conference #CPC17 begins in #Mcr\n https://t.co/x8PuDM11j1""",5,4,43,"[{'text': 'OpProtector', 'indices': [41, 53]}, {'text': 'CPC17', 'indices': [91, 97]}, {'text': 'Mcr', 'indices': [108, 112]}]"
259,9.13E+17,28/09/17 16:29,"Homeless charity @Coffee4Craig are low on supplies for it's daily indoor drop-in. Help appreciated #streetVulnerable https://t.co/hyf0MqVOFP""",21,43,51,"[{'text': 'streetVulnerable', 'indices': [99, 116]}]"
260,9.13E+17,28/09/17 15:53,@bentleyseansdog Thanks for letting us know. Should be gone tomorrow.',5,0,64,[]
261,9.13E+17,28/09/17 13:48,"@MichaelJKeay Insp S - why not? An opportunity to promote a local service for others struggling to cope, without in\xe2\x80\xa6 https://t.co/U0o79ZsnXq'",0,0,61,[]
262,9.13E+17,28/09/17 13:35,"2 demonstrations/processions in the city centre on Sunday. See map, as will involve congestion + road closures\xe2\x80\xa6 https://t.co/CI7K1MRLYQ'",3,5,34,[]
263,9.13E+17,28/09/17 13:32,"@barrycamtweets @metoffice Insp S - it's absolutely not a cynical attempt to reduce the numbers turning out for Sunday's demos, honestly!""",3,0,59,[]
264,9.13E+17,28/09/17 13:14,"See TfGM web or @OfficialTfGM for journey planning during party conference &amp; Sunday's demos, with some road closures https://t.co/y0oCzj7sdi""",2,0,46,[]
265,9.13E+17,28/09/17 13:05,Coming into town on Sunday? Bring your wellies &amp; brolly; @MetOffice weather warning for heavy rain + possible floods https://t.co/Gj8MViYNVU',4,3,43,[]
266,9.13E+17,28/09/17 12:57,"Arrests today, so far:\n10am - Breach of Peace in Piccadilly Gardens\n1pm - Wanted for theft on Cross St\n1.30pm - Pub\xe2\x80\xa6 https://t.co/huVlbHLMrW'",8,0,38,[]
267,9.13E+17,28/09/17 12:07,"Lee Fazackerley 31 yrs of no fixed address charged with assault, in relation to incident on Portland St earlier thi\xe2\x80\xa6 https://t.co/7nsNDQRbat'",5,1,46,[]
268,9.13E+17,28/09/17 12:00,"8 hoax 999 calls between 9 and 10pm from city centre phone boxes last night.\n\nAbusive man on one, shouting ""You dir\xe2\x80\xa6 https://t.co/FLizfe8g0X'",33,2,56,[]
269,9.13E+17,27/09/17 18:05,See more details on our FB page https://t.co/eHe8Lf3wQ2',1,1,64,[]
270,9.13E+17,27/09/17 18:02,Make it as hard as possible for burglars and turn your security alarm on at night-time and when you go out.\xe2\x80\xa6 https://t.co/6hjuH8Jk8t',8,5,51,[]
271,9.13E+17,27/09/17 18:01,Give the impression you\xe2\x80\x99re home by using a light-timer. Burglars are less likely to target a home that looks occupi\xe2\x80\xa6 https://t.co/uSV6ZTY22j',7,4,49,[]
272,9.13E+17,27/09/17 16:45,Cops on foot in Piccadilly Gardens 1pm arrested a man wanted on suspicion of an assault earlier this month https://t.co/jK0aamzjl2',8,3,47,[]
273,9.13E+17,27/09/17 16:42,"Male in crisis on roof of car park Tib St now down safely. \n\nIf you're struggling to cope, The Sanctuary could help: https://t.co/Sa3BlYsPgV""",44,26,59,[]
274,9.13E+17,27/09/17 16:03,Make it as hard as possible for burglars and turn your security alarm on at night-time and when you go out.\xe2\x80\xa6 https://t.co/QxXQEfYTnl',9,5,39,[]
